Time[s], SDA, SCL
0.8930555, 1, 1
0.893079, 1, 0
0.893161, 1, 1
0.8931615, 0, 1
0.8931885, 0, 0
0.8932975, 0, 1
0.8933, 1, 1
0.893323, 1, 0
0.893405, 1, 1
0.893406, 0, 1
0.893432, 0, 0
0.893541, 0, 1
0.893544, 1, 1
0.893567, 1, 0
0.893649, 1, 1
0.893675, 1, 0
0.893757, 1, 1
0.8937835, 1, 0
0.8938655, 1, 1
0.893892, 1, 0
0.893974, 1, 1
0.8940005, 1, 0
0.8940825, 1, 1
0.894085, 0, 1
0.89411, 0, 0
0.894219, 0, 1
0.89422, 1, 1
0.8942445, 1, 0
0.8943265, 1, 1
0.894353, 1, 0
0.894435, 1, 1
0.8944355, 0, 1
0.894462, 0, 0
0.894571, 0, 1
0.8945975, 0, 0
0.894707, 0, 1
0.894733, 0, 0
0.8948425, 0, 1
0.8948685, 0, 0
0.894978, 0, 1
0.895004, 0, 0
0.8951135, 0, 1
0.8951395, 0, 0
0.895249, 0, 1
0.8952755, 0, 0
0.8953845, 0, 1
0.895411, 0, 0
0.8994245, 0, 1
0.899426, 1, 1
0.89945, 1, 0
0.899532, 1, 1
0.8995585, 1, 0
0.8996405, 1, 1
0.899667, 1, 0
0.899749, 1, 1
0.8997755, 1, 0
0.8998575, 1, 1
0.8998835, 1, 0
0.8999655, 1, 1
0.899992, 1, 0
0.900074, 1, 1
0.900076, 0, 1
0.9001015, 0, 0
0.9002105, 0, 1
0.900237, 0, 0
0.900346, 0, 1
0.9003725, 0, 0
0.9004815, 0, 1
0.900508, 0, 0
0.9006175, 0, 1
0.9006195, 1, 1
0.900643, 1, 0
0.900725, 1, 1
0.900751, 1, 0
0.9008335, 1, 1
0.9008595, 1, 0
0.900942, 1, 1
0.9009445, 0, 1
0.900969, 0, 0
0.901078, 0, 1
0.9011045, 0, 0
0.901214, 0, 1
0.90124, 0, 0
0.9013495, 0, 1
0.9013755, 0, 0
0.901485, 0, 1
0.9015115, 0, 0
0.9016205, 0, 1
0.901647, 0, 0
0.901756, 0, 1
0.9017825, 0, 0
0.9018915, 0, 1
0.901918, 0, 0
0.9022845, 1, 0
0.9059315, 1, 1
0.905933, 0, 1
0.9059585, 0, 0
0.9060675, 0, 1
0.906071, 1, 1
0.9060935, 1, 0
0.9061755, 1, 1
0.906177, 0, 1
0.9062025, 0, 0
0.9063115, 0, 1
0.906312, 1, 1
0.906337, 1, 0
0.906419, 1, 1
0.9064455, 1, 0
0.9065275, 1, 1
0.906531, 0, 1
0.906555, 0, 0
0.906664, 0, 1
0.9066905, 0, 0
0.9067995, 0, 1
0.906801, 1, 1
0.906825, 1, 0
0.906907, 1, 1
0.9069105, 0, 1
0.906934, 0, 0
0.9070435, 0, 1
0.9070695, 0, 0
0.907179, 0, 1
0.9071805, 1, 1
0.9072045, 1, 0
0.9072865, 1, 1
0.9073125, 1, 0
0.9073945, 1, 1
0.907421, 1, 0
0.907503, 1, 1
0.9075055, 0, 1
0.9075305, 0, 0
0.9076395, 0, 1
0.907666, 0, 0
0.907775, 0, 1
0.9078015, 0, 0
0.9079105, 0, 1
0.907937, 0, 0
0.908046, 0, 1
0.9080725, 0, 0
0.9081815, 0, 1
0.908208, 0, 0
0.908317, 0, 1
0.9083435, 0, 0
0.9084525, 0, 1
0.908479, 0, 0
0.9124375, 0, 1
0.912464, 0, 0
0.912573, 0, 1
0.9125995, 0, 0
0.9127085, 0, 1
0.912709, 1, 1
0.912734, 1, 0
0.912816, 1, 1
0.9128185, 0, 1
0.9128435, 0, 0
0.9129525, 0, 1
0.912979, 0, 0
0.913088, 0, 1
0.913089, 1, 1
0.913114, 1, 0
0.913196, 1, 1
0.913222, 1, 0
0.913304, 1, 1
0.9133305, 1, 0
0.9134125, 1, 1
0.913414, 0, 1
0.91344, 0, 0
0.913549, 0, 1
0.9135755, 0, 0
0.9136845, 0, 1
0.9136875, 1, 1
0.91371, 1, 0
0.913792, 1, 1
0.9138185, 1, 0
0.9139005, 1, 1
0.913927, 1, 0
0.914009, 1, 1
0.9140125, 0, 1
0.914036, 0, 0
0.9141455, 0, 1
0.9141715, 0, 0
0.914281, 0, 1
0.9143075, 0, 0
0.9144165, 0, 1
0.914443, 0, 0
0.914552, 0, 1
0.9145785, 0, 0
0.9146875, 0, 1
0.914714, 0, 0
0.914823, 0, 1
0.9148495, 0, 0
0.9149585, 0, 1
0.914985, 0, 0
0.9189455, 0, 1
0.918972, 0, 0
0.919081, 0, 1
0.919082, 1, 1
0.9191065, 1, 0
0.9191885, 1, 1
0.919215, 1, 0
0.919297, 1, 1
0.9192975, 0, 1
0.919324, 0, 0
0.9194335, 0, 1
0.919436, 1, 1
0.919459, 1, 0
0.919541, 1, 1
0.919542, 0, 1
0.919568, 0, 0
0.9196775, 0, 1
0.9196805, 1, 1
0.919703, 1, 0
0.919785, 1, 1
0.9197865, 0, 1
0.919812, 0, 0
0.919921, 0, 1
0.9199215, 1, 1
0.919947, 1, 0
0.920029, 1, 1
0.920031, 0, 1
0.920056, 0, 0
0.920165, 0, 1
0.9201665, 1, 1
0.920191, 1, 0
0.920273, 1, 1
0.920299, 1, 0
0.9203815, 1, 1
0.9204075, 1, 0
0.9204895, 1, 1
0.920491, 0, 1
0.920517, 0, 0
0.920626, 0, 1
0.9206525, 0, 0
0.9207615, 0, 1
0.920788, 0, 0
0.920897, 0, 1
0.9209235, 0, 0
0.9210325, 0, 1
0.921059, 0, 0
0.9211685, 0, 1
0.9211945, 0, 0
0.921304, 0, 1
0.92133, 0, 0
0.9214395, 0, 1
0.921466, 0, 0
0.9254515, 0, 1
0.9254775, 0, 0
0.925587, 0, 1
0.925613, 0, 0
0.9257225, 0, 1
0.9257485, 0, 0
0.925858, 0, 1
0.9258845, 0, 0
0.9259935, 0, 1
0.9259965, 1, 1
0.926019, 1, 0
0.926101, 1, 1
0.926103, 0, 1
0.926128, 0, 0
0.9262375, 0, 1
0.926238, 1, 1
0.926263, 1, 0
0.926345, 1, 1
0.9263715, 1, 0
0.9264535, 1, 1
0.9264795, 1, 0
0.9265615, 1, 1
0.926563, 0, 1
0.926589, 0, 0
0.926698, 1, 1
0.9267235, 1, 0
0.9268055, 1, 1
0.926832, 1, 0
0.926914, 1, 1
0.9269405, 1, 0
0.9270225, 1, 1
0.9270235, 0, 1
0.9270495, 0, 0
0.9271585, 0, 1
0.927185, 0, 0
0.9272945, 0, 1
0.9273205, 0, 0
0.92743, 0, 1
0.927456, 0, 0
0.9275655, 0, 1
0.9275915, 0, 0
0.927701, 0, 1
0.927727, 0, 0
0.9278365, 0, 1
0.927863, 0, 0
0.927972, 0, 1
0.9279985, 0, 0
0.9319575, 0, 1
0.931984, 0, 0
0.932093, 0, 1
0.9320955, 1, 1
0.9321185, 1, 0
0.9322005, 1, 1
0.932227, 1, 0
0.932309, 1, 1
0.932335, 1, 0
0.9324175, 1, 1
0.9324435, 1, 0
0.9325255, 1, 1
0.932552, 1, 0
0.932634, 1, 1
0.9326365, 0, 1
0.9326615, 0, 0
0.9327705, 0, 1
0.932797, 0, 0
0.932906, 0, 1
0.9329325, 0, 0
0.9330415, 0, 1
0.933042, 1, 1
0.933067, 1, 0
0.933149, 1, 1
0.9331755, 1, 0
0.9332575, 1, 1
0.933284, 1, 0
0.933366, 1, 1
0.9333925, 1, 0
0.9334745, 1, 1
0.9334765, 0, 1
0.933502, 0, 0
0.933611, 0, 1
0.9336375, 0, 0
0.9337465, 0, 1
0.933773, 0, 0
0.933882, 0, 1
0.9339085, 0, 0
0.9340175, 0, 1
0.934044, 0, 0
0.9341535, 0, 1
0.9341795, 0, 0
0.934289, 0, 1
0.9343155, 0, 0
0.9344245, 0, 1
0.934451, 0, 0
0.938465, 0, 1
0.938468, 1, 1
0.9384905, 1, 0
0.9385725, 1, 1
0.9385745, 0, 1
0.9385995, 0, 0
0.9387085, 0, 1
0.938735, 0, 0
0.9388445, 0, 1
0.9388705, 0, 0
0.93898, 0, 1
0.938983, 1, 1
0.9390055, 1, 0
0.9390875, 1, 1
0.9390895, 0, 1
0.9391145, 0, 0
0.9392235, 0, 1
0.93925, 0, 0
0.939359, 0, 1
0.9393595, 1, 1
0.939385, 1, 0
0.939467, 1, 1
0.939469, 0, 1
0.939494, 0, 0
0.939603, 0, 1
0.939604, 1, 1
0.9396285, 1, 0
0.9397105, 1, 1
0.939737, 1, 0
0.939819, 1, 1
0.9398455, 1, 0
0.9399275, 1, 1
0.939954, 1, 0
0.940036, 1, 1
0.940039, 0, 1
0.940063, 0, 0
0.9401725, 0, 1
0.9401985, 0, 0
0.940308, 0, 1
0.940334, 0, 0
0.9404435, 0, 1
0.9404695, 0, 0
0.940579, 0, 1
0.940605, 0, 0
0.9407145, 0, 1
0.9407405, 0, 0
0.94085, 0, 1
0.940876, 0, 0
0.9409855, 0, 1
0.9410115, 0, 0
0.941409, 1, 0
0.9449695, 1, 1
0.944973, 0, 1
0.944997, 0, 0
0.945106, 0, 1
0.945108, 1, 1
0.9451315, 1, 0
0.9452135, 1, 1
0.9452145, 0, 1
0.9452405, 0, 0
0.9453495, 0, 1
0.945376, 0, 0
0.9454855, 0, 1
0.9455115, 0, 0
0.945621, 0, 1
0.945647, 0, 0
0.9457565, 0, 1
0.945783, 0, 0
0.945892, 0, 1
0.9459185, 0, 0
0.9460275, 0, 1
0.946029, 1, 1
0.946053, 1, 0
0.946135, 1, 1
0.9461615, 1, 0
0.9462435, 1, 1
0.94627, 1, 0
0.946352, 1, 1
0.9463785, 1, 0
0.9464605, 1, 1
0.9464865, 1, 0
0.9465685, 1, 1
0.9465695, 0, 1
0.946596, 0, 0
0.946705, 0, 1
0.9467315, 0, 0
0.9468405, 0, 1
0.946867, 0, 0
0.946976, 0, 1
0.9470025, 0, 0
0.9471115, 0, 1
0.947138, 0, 0
0.947247, 0, 1
0.9472735, 0, 0
0.947383, 0, 1
0.947409, 0, 0
0.9475185, 0, 1
0.9475445, 0, 0
0.951477, 0, 1
0.9515035, 0, 0
0.951613, 0, 1
0.9516135, 1, 1
0.9516385, 1, 0
0.9517205, 1, 1
0.951723, 0, 1
0.9517475, 0, 0
0.9518565, 0, 1
0.9518585, 1, 1
0.951882, 1, 0
0.9519645, 1, 1
0.9519905, 1, 0
0.9520725, 1, 1
0.952099, 1, 0
0.952181, 1, 1
0.9522075, 1, 0
0.9522895, 1, 1
0.952293, 0, 1
0.952317, 0, 0
0.952426, 0, 1
0.952428, 1, 1
0.9524515, 1, 0
0.9525335, 1, 1
0.95256, 1, 0
0.952642, 1, 1
0.9526685, 1, 0
0.9527505, 1, 1
0.952777, 1, 0
0.952859, 1, 1
0.952885, 1, 0
0.952967, 1, 1
0.952969, 0, 1
0.9529945, 0, 0
0.9531035, 0, 1
0.95313, 0, 0
0.953239, 0, 1
0.9532655, 0, 0
0.953375, 0, 1
0.953401, 0, 0
0.9535105, 0, 1
0.953537, 0, 0
0.953646, 0, 1
0.9536725, 0, 0
0.9537815, 0, 1
0.953808, 0, 0
0.953917, 0, 1
0.9539435, 0, 0
0.9579835, 0, 1
0.95801, 0, 0
0.958119, 1, 1
0.9581445, 1, 0
0.9582265, 1, 1
0.958253, 1, 0
0.958335, 1, 1
0.958361, 1, 0
0.958443, 1, 1
0.9584445, 0, 1
0.9584705, 0, 0
0.9585795, 0, 1
0.958583, 1, 1
0.958605, 1, 0
0.958687, 1, 1
0.9587135, 1, 0
0.9587955, 1, 1
0.958822, 1, 0
0.958904, 1, 1
0.9589305, 1, 0
0.9590125, 1, 1
0.959039, 1, 0
0.959121, 1, 1
0.959147, 1, 0
0.9592295, 1, 1
0.9592555, 1, 0
0.9593375, 1, 1
0.959364, 1, 0
0.959446, 1, 1
0.9594485, 0, 1
0.9594735, 0, 0
0.9595825, 0, 1
0.959609, 0, 0
0.959718, 0, 1
0.9597445, 0, 0
0.9598535, 0, 1
0.95988, 0, 0
0.959989, 0, 1
0.9600155, 0, 0
0.9601245, 0, 1
0.960151, 0, 0
0.9602605, 0, 1
0.9602865, 0, 0
0.960396, 0, 1
0.960422, 0, 0
0.971432, 0, 1
0.9714585, 0, 0
0.9715675, 0, 1
0.9715695, 1, 1
0.971593, 1, 0
0.971675, 1, 1
0.9717015, 1, 0
0.9717835, 1, 1
0.971785, 0, 1
0.971811, 0, 0
0.97192, 0, 1
0.9719465, 0, 0
0.9720555, 0, 1
0.9720585, 1, 1
0.972081, 1, 0
0.972163, 1, 1
0.9721645, 0, 1
0.9721905, 0, 0
0.9722995, 0, 1
0.9723, 1, 1
0.972325, 1, 0
0.972407, 1, 1
0.9724095, 0, 1
0.9724345, 0, 0
0.9725435, 0, 1
0.97257, 0, 0
0.972679, 0, 1
0.9727055, 0, 0
0.9728145, 0, 1
0.972841, 0, 0
0.97295, 0, 1
0.9729765, 0, 0
0.9730855, 0, 1
0.9730885, 1, 1
0.973111, 1, 0
0.973193, 1, 1
0.9731945, 0, 1
0.9732205, 0, 0
0.9733295, 0, 1
0.973356, 0, 0
0.973465, 0, 1
0.9734915, 0, 0
0.9736005, 0, 1
0.973627, 0, 0
0.973736, 0, 1
0.9737625, 0, 0
0.9738715, 0, 1
0.973898, 0, 0
0.974007, 0, 1
0.9740335, 0, 0
0.977938, 0, 1
0.9779645, 0, 0
0.9780735, 0, 1
0.9781, 0, 0
0.978209, 0, 1
0.9782125, 1, 1
0.9782345, 1, 0
0.9783165, 1, 1
0.978343, 1, 0
0.978425, 1, 1
0.978428, 0, 1
0.978452, 0, 0
0.9785615, 0, 1
0.9785875, 0, 0
0.978697, 0, 1
0.978723, 0, 0
0.9788325, 0, 1
0.9788585, 0, 0
0.978968, 0, 1
0.9789685, 1, 1
0.9789935, 1, 0
0.9790755, 1, 1
0.979078, 0, 1
0.9791025, 0, 0
0.9792115, 0, 1
0.979238, 0, 0
0.979347, 0, 1
0.9793735, 0, 0
0.979483, 0, 1
0.979509, 0, 0
0.9796185, 0, 1
0.979619, 1, 1
0.979644, 1, 0
0.979726, 1, 1
0.9797285, 0, 1
0.9797535, 0, 0
0.9798625, 0, 1
0.979889, 0, 0
0.979998, 0, 1
0.9800245, 0, 0
0.9801335, 0, 1
0.98016, 0, 0
0.980269, 0, 1
0.9802955, 0, 0
0.9804045, 0, 1
0.980431, 0, 0
0.98054, 0, 1
0.9805665, 0, 0
0.984662, 0, 1
0.9846635, 1, 1
0.984687, 1, 0
0.9847695, 1, 1
0.9847955, 1, 0
0.9848775, 1, 1
0.984904, 1, 0
0.984986, 1, 1
0.9850125, 1, 0
0.9850945, 1, 1
0.985098, 0, 1
0.985122, 0, 0
0.985231, 0, 1
0.985233, 1, 1
0.9852565, 1, 0
0.9853385, 1, 1
0.985365, 1, 0
0.985447, 1, 1
0.9854485, 0, 1
0.985474, 0, 0
0.9855835, 0, 1
0.985584, 1, 1
0.985609, 1, 0
0.985691, 1, 1
0.9856935, 0, 1
0.9857185, 0, 0
0.9858275, 0, 1
0.985854, 0, 0
0.985963, 0, 1
0.9859895, 0, 0
0.9860985, 0, 1
0.986125, 0, 0
0.986234, 0, 1
0.986237, 1, 1
0.9862595, 1, 0
0.986342, 1, 1
0.9863435, 0, 1
0.986369, 0, 0
0.986478, 0, 1
0.9865045, 0, 0
0.9866135, 0, 1
0.98664, 0, 0
0.9867495, 0, 1
0.9867755, 0, 0
0.986885, 0, 1
0.986911, 0, 0
0.9870205, 0, 1
0.987047, 0, 0
0.987156, 0, 1
0.9871825, 0, 0
0.987555, 1, 0
0.991167, 1, 1
0.991169, 0, 1
0.9911945, 0, 0
0.9913035, 0, 1
0.991304, 1, 1
0.991329, 1, 0
0.991411, 1, 1
0.9914375, 1, 0
0.9915195, 1, 1
0.991546, 1, 0
0.991628, 1, 1
0.991629, 0, 1
0.991655, 0, 0
0.991764, 0, 1
0.9917905, 0, 0
0.9918995, 0, 1
0.9919025, 1, 1
0.991925, 1, 0
0.992007, 1, 1
0.9920335, 1, 0
0.9921155, 1, 1
0.992142, 1, 0
0.992224, 1, 1
0.9922245, 0, 1
0.9922515, 0, 0
0.9923605, 0, 1
0.992387, 0, 0
0.992496, 0, 1
0.9925225, 0, 0
0.9926315, 0, 1
0.992658, 0, 0
0.992767, 0, 1
0.9927685, 1, 1
0.9927925, 1, 0
0.9928745, 1, 1
0.9928775, 0, 1
0.9929015, 0, 0
0.993011, 0, 1
0.993037, 0, 0
0.9931465, 0, 1
0.9931725, 0, 0
0.993282, 0, 1
0.993308, 0, 0
0.9934175, 0, 1
0.9934435, 0, 0
0.993553, 0, 1
0.993579, 0, 0
0.9936885, 0, 1
0.993715, 0, 0
0.9976735, 0, 1
0.997677, 1, 1
0.997699, 1, 0
0.997781, 1, 1
0.997783, 0, 1
0.9978085, 0, 0
0.9979175, 0, 1
0.997918, 1, 1
0.997943, 1, 0
0.998025, 1, 1
0.9980275, 0, 1
0.9980525, 0, 0
0.9981615, 0, 1
0.998188, 0, 0
0.998297, 0, 1
0.998298, 1, 1
0.9983225, 1, 0
0.9984045, 1, 1
0.9984075, 0, 1
0.9984315, 0, 0
0.998541, 0, 1
0.9985675, 0, 0
0.9986765, 0, 1
0.998703, 0, 0
0.998812, 0, 1
0.998813, 1, 1
0.9988375, 1, 0
0.9989195, 1, 1
0.998922, 0, 1
0.998947, 0, 0
0.999056, 0, 1
0.9990825, 0, 0
0.9991915, 0, 1
0.999218, 0, 0
0.9993275, 0, 1
0.999328, 1, 1
0.999353, 1, 0
0.999435, 1, 1
0.9994375, 0, 1
0.999462, 0, 0
0.9995715, 0, 1
0.999598, 0, 0
0.999707, 0, 1
0.9997335, 0, 0
0.9998425, 0, 1
0.999869, 0, 0
0.999978, 0, 1
1.0000045, 0, 0
1.0001135, 0, 1
1.00014, 0, 0
1.000249, 0, 1
1.0002755, 0, 0
1.000736, 1, 0
1.0041805, 1, 1
1.0041825, 0, 1
1.0042075, 0, 0
1.0043165, 0, 1
1.004343, 0, 0
1.004452, 0, 1
1.004453, 1, 1
1.0044775, 1, 0
1.0045595, 1, 1
1.0045625, 0, 1
1.004587, 0, 0
1.0046965, 0, 1
1.0047225, 0, 0
1.004832, 0, 1
1.004833, 1, 1
1.0048575, 1, 0
1.0049395, 1, 1
1.0049655, 1, 0
1.0050475, 1, 1
1.0050485, 0, 1
1.005075, 0, 0
1.005184, 0, 1
1.0052105, 0, 0
1.0053195, 0, 1
1.005322, 1, 1
1.005345, 1, 0
1.005427, 1, 1
1.005428, 0, 1
1.0054545, 0, 0
1.0055635, 0, 1
1.00559, 0, 0
1.005699, 0, 1
1.0057255, 0, 0
1.0058345, 0, 1
1.005837, 1, 1
1.00586, 1, 0
1.005942, 1, 1
1.005943, 0, 1
1.005969, 0, 0
1.006078, 0, 1
1.0061045, 0, 0
1.0062135, 0, 1
1.00624, 0, 0
1.006349, 0, 1
1.0063755, 0, 0
1.0064845, 0, 1
1.006511, 0, 0
1.0066205, 0, 1
1.0066465, 0, 0
1.006756, 0, 1
1.006782, 0, 0
1.010687, 0, 1
1.010713, 0, 0
1.0108225, 0, 1
1.0108485, 0, 0
1.010958, 1, 1
1.0109835, 1, 0
1.0110655, 1, 1
1.0110675, 0, 1
1.0110925, 0, 0
1.0112015, 0, 1
1.0112025, 1, 1
1.011227, 1, 0
1.0113095, 1, 1
1.0113355, 1, 0
1.0114175, 1, 1
1.0114185, 0, 1
1.011445, 0, 0
1.011554, 0, 1
1.011557, 1, 1
1.0115795, 1, 0
1.0116615, 1, 1
1.011663, 0, 1
1.011689, 0, 0
1.011798, 0, 1
1.0118015, 1, 1
1.0118235, 1, 0
1.0119055, 1, 1
1.0119075, 0, 1
1.0119325, 0, 0
1.012042, 0, 1
1.0120685, 0, 0
1.0121775, 0, 1
1.012204, 0, 0
1.012313, 0, 1
1.0123165, 1, 1
1.0123385, 1, 0
1.0124205, 1, 1
1.0124225, 0, 1
1.012448, 0, 0
1.012557, 0, 1
1.0125835, 0, 0
1.0126925, 0, 1
1.012719, 0, 0
1.012828, 0, 1
1.0128545, 0, 0
1.0129635, 0, 1
1.01299, 0, 0
1.013099, 0, 1
1.0131255, 0, 0
1.0132345, 0, 1
1.013261, 0, 0
1.0171935, 0, 1
1.0171955, 1, 1
1.017219, 1, 0
1.017301, 1, 1
1.0173275, 1, 0
1.0174095, 1, 1
1.017436, 1, 0
1.017518, 1, 1
1.0175205, 0, 1
1.017545, 0, 0
1.0176545, 0, 1
1.017681, 0, 0
1.01779, 0, 1
1.0178165, 0, 0
1.0179255, 0, 1
1.017952, 0, 0
1.018061, 0, 1
1.0180875, 0, 0
1.0181965, 0, 1
1.0182, 1, 1
1.0182225, 1, 0
1.0183045, 1, 1
1.0183305, 1, 0
1.018413, 1, 1
1.0184155, 0, 1
1.01844, 0, 0
1.0185495, 0, 1
1.018576, 0, 0
1.018685, 0, 1
1.0187115, 0, 0
1.0188205, 0, 1
1.018821, 1, 1
1.018846, 1, 0
1.018928, 1, 1
1.0189305, 0, 1
1.0189555, 0, 0
1.0190645, 0, 1
1.019091, 0, 0
1.0192, 0, 1
1.0192265, 0, 0
1.0193355, 0, 1
1.019362, 0, 0
1.0194715, 0, 1
1.0194975, 0, 0
1.019607, 0, 1
1.019633, 0, 0
1.0197425, 0, 1
1.019769, 0, 0
1.0201005, 1, 0
1.0236995, 1, 1
1.0237, 0, 1
1.0237265, 0, 0
1.023836, 0, 1
1.0238385, 1, 1
1.0238615, 1, 0
1.0239435, 1, 1
1.0239695, 1, 0
1.0240515, 1, 1
1.024054, 0, 1
1.024079, 0, 0
1.024188, 0, 1
1.0241895, 1, 1
1.0242135, 1, 0
1.0242955, 1, 1
1.024299, 0, 1
1.024323, 0, 0
1.024432, 0, 1
1.024434, 1, 1
1.0244575, 1, 0
1.0245395, 1, 1
1.02454, 0, 1
1.0245665, 0, 0
1.024676, 0, 1
1.0246785, 1, 1
1.0247015, 1, 0
1.0247835, 1, 1
1.02481, 1, 0
1.024892, 1, 1
1.024894, 0, 1
1.024919, 0, 0
1.025028, 0, 1
1.0250545, 0, 0
1.0251635, 0, 1
1.02519, 0, 0
1.025299, 0, 1
1.0252995, 1, 1
1.025325, 1, 0
1.025407, 1, 1
1.025409, 0, 1
1.025434, 0, 0
1.025543, 0, 1
1.0255695, 0, 0
1.025679, 0, 1
1.025705, 0, 0
1.0258145, 0, 1
1.0258405, 0, 0
1.02595, 0, 1
1.0259765, 0, 0
1.0260855, 0, 1
1.026112, 0, 0
1.026221, 0, 1
1.0262475, 0, 0
1.0302065, 0, 1
1.0302075, 1, 1
1.030232, 1, 0
1.030314, 1, 1
1.030317, 0, 1
1.030341, 0, 0
1.0304505, 0, 1
1.030477, 0, 0
1.030586, 0, 1
1.0306125, 0, 0
1.0307215, 0, 1
1.030748, 0, 0
1.030857, 1, 1
1.0308825, 1, 0
1.0309645, 1, 1
1.0309665, 0, 1
1.030992, 0, 0
1.031101, 0, 1
1.031102, 1, 1
1.0311265, 1, 0
1.0312085, 1, 1
1.031235, 1, 0
1.031317, 1, 1
1.0313435, 1, 0
1.0314255, 1, 1
1.0314265, 0, 1
1.0314525, 0, 0
1.0315615, 0, 1
1.031588, 0, 0
1.031697, 0, 1
1.0317235, 0, 0
1.031833, 0, 1
1.0318355, 1, 1
1.0318585, 1, 0
1.0319405, 1, 1
1.0319415, 0, 1
1.0319675, 0, 0
1.0320765, 0, 1
1.032103, 0, 0
1.0322125, 0, 1
1.0322385, 0, 0
1.032348, 0, 1
1.0323745, 0, 0
1.0324835, 0, 1
1.03251, 0, 0
1.032619, 0, 1
1.0326455, 0, 0
1.0327545, 0, 1
1.032781, 0, 0
1.0332825, 1, 0
1.0367125, 1, 1
1.036714, 0, 1
1.03674, 0, 0
1.036849, 0, 1
1.0368755, 0, 0
1.0369845, 0, 1
1.036988, 1, 1
1.03701, 1, 0
1.037092, 1, 1
1.037094, 0, 1
1.0371195, 0, 0
1.0372285, 0, 1
1.037229, 1, 1
1.037254, 1, 0
1.037336, 1, 1
1.0373385, 0, 1
1.0373635, 0, 0
1.0374725, 0, 1
1.0374735, 1, 1
1.037498, 1, 0
1.03758, 1, 1
1.0376065, 1, 0
1.0376885, 1, 1
1.037715, 1, 0
1.037797, 1, 1
1.0378235, 1, 0
1.0379055, 1, 1
1.037908, 0, 1
1.0379325, 0, 0
1.0380415, 0, 1
1.038068, 0, 0
1.038177, 0, 1
1.0382035, 0, 0
1.0383125, 0, 1
1.0383135, 1, 1
1.038338, 1, 0
1.03842, 1, 1
1.038423, 0, 1
1.0384475, 0, 0
1.0385565, 0, 1
1.038583, 0, 0
1.0386925, 0, 1
1.0387185, 0, 0
1.038828, 0, 1
1.038854, 0, 0
1.0389635, 0, 1
1.0389895, 0, 0
1.039099, 0, 1
1.039125, 0, 0
1.0392345, 0, 1
1.0392605, 0, 0
1.043219, 0, 1
1.0432455, 0, 0
1.0433545, 0, 1
1.0433565, 1, 1
1.04338, 1, 0
1.043462, 1, 1
1.0434625, 0, 1
1.0434895, 0, 0
1.0435985, 0, 1
1.043625, 0, 0
1.043734, 0, 1
1.043736, 1, 1
1.0437595, 1, 0
1.0438415, 1, 1
1.043842, 0, 1
1.043869, 0, 0
1.043978, 0, 1
1.0440045, 0, 0
1.0441135, 0, 1
1.04414, 0, 0
1.044249, 0, 1
1.0442755, 0, 0
1.0443845, 0, 1
1.044411, 0, 0
1.04452, 0, 1
1.044521, 1, 1
1.0445455, 1, 0
1.0446275, 1, 1
1.0446305, 0, 1
1.044655, 0, 0
1.044764, 0, 1
1.0447905, 0, 0
1.0448995, 0, 1
1.0449005, 1, 1
1.044925, 1, 0
1.045007, 1, 1
1.04501, 0, 1
1.0450345, 0, 0
1.0451435, 0, 1
1.04517, 0, 0
1.045279, 0, 1
1.0453055, 0, 0
1.0454145, 0, 1
1.045441, 0, 0
1.04555, 0, 1
1.0455765, 0, 0
1.0456855, 0, 1
1.045712, 0, 0
1.045821, 0, 1
1.0458475, 0, 0
1.0534145, 0, 1
1.053415, 1, 1
1.05344, 1, 0
1.053522, 1, 1
1.0535485, 1, 0
1.0536305, 1, 1
1.053657, 1, 0
1.053739, 1, 1
1.0537395, 0, 1
1.053766, 0, 0
1.0538755, 0, 1
1.053902, 0, 0
1.054011, 0, 1
1.054013, 1, 1
1.0540365, 1, 0
1.0541185, 1, 1
1.054145, 1, 0
1.054227, 1, 1
1.054229, 0, 1
1.054254, 0, 0
1.054363, 0, 1
1.0543895, 0, 0
1.0544985, 0, 1
1.054525, 0, 0
1.0546345, 0, 1
1.0546375, 1, 1
1.05466, 1, 0
1.054742, 1, 1
1.0547435, 0, 1
1.054769, 0, 0
1.054878, 0, 1
1.0549045, 0, 0
1.0550135, 0, 1
1.055017, 1, 1
1.0550395, 1, 0
1.0551215, 1, 1
1.0551235, 0, 1
1.0551485, 0, 0
1.0552575, 0, 1
1.055284, 0, 0
1.055393, 0, 1
1.0554195, 0, 0
1.0555285, 0, 1
1.055555, 0, 0
1.055664, 0, 1
1.0556905, 0, 0
1.0557995, 0, 1
1.055826, 0, 0
1.0559355, 0, 1
1.0559615, 0, 0
1.0563475, 1, 0
1.059919, 1, 1
1.059921, 0, 1
1.0599465, 0, 0
1.0600555, 0, 1
1.060082, 0, 0
1.060191, 1, 1
1.0602165, 1, 0
1.0602985, 1, 1
1.060325, 1, 0
1.060407, 1, 1
1.0604335, 1, 0
1.0605155, 1, 1
1.060516, 0, 1
1.0605425, 0, 0
1.0606515, 0, 1
1.060678, 0, 0
1.060787, 0, 1
1.0607895, 1, 1
1.0608125, 1, 0
1.0608945, 1, 1
1.060896, 0, 1
1.060922, 0, 0
1.061031, 0, 1
1.0610575, 0, 0
1.0611665, 0, 1
1.061169, 1, 1
1.061192, 1, 0
1.061274, 1, 1
1.0612755, 0, 1
1.0613015, 0, 0
